,Date,Open,High,Low,Close,Adj Close,Volume,MA7,MA21,Volatility_7,Volatility_21,HighLow,CloseOpen,Day,Month,lag_1,lag_2,lag_3,lag_5,lag_7,SP500_Close,Inflation,Earnings_Season,Target
483,2014-01-03,78.980003,79.099998,77.204285,77.28286,69.068787,98116900,79.61857071428572,79.7916318095238,1.2565094629498794,1.1260031113362756,1.8957130000000006,-1.697142999999997,4,1,79.01857,80.145714,79.21714,80.557144,81.441429,78.82851720000001,2.1,1,77.704285
484,2014-01-06,76.778572,78.114288,76.228569,77.704285,69.445427,103152700,79.13408128571427,79.64829838095238,1.2458151622097984,1.1923076434131314,1.8857190000000088,0.9257130000000018,0,1,77.28286,79.01857,80.145714,80.012856,81.095711,79.2583707,2.1,1,77.148575
485,2014-01-07,77.760002,77.994286,76.845711,77.148575,68.948753,79302300,78.64714285714285,79.45877476190476,1.262913100707632,1.2596637852952701,1.1485750000000081,-0.6114270000000062,1,1,77.704285,77.28286,79.01857,79.21714,80.557144,78.6915465,2.1,1,77.637146
486,2014-01-08,76.972855,77.937141,76.955711,77.637146,69.385429,64632400,78.30775571428572,79.34612204761905,1.148791599416675,1.3132186402492534,0.9814300000000031,0.6642910000000057,2,1,77.148575,77.704285,77.28286,80.145714,80.012856,79.18988892,2.1,1,76.645714
487,2014-01-09,78.114288,78.122856,76.478569,76.645714,68.499359,69787200,77.94040914285713,79.14265266666666,1.218546346368005,1.3863815544263638,1.6442870000000056,-1.4685740000000038,3,1,77.637146,77.148575,77.704285,79.01857,79.21714,78.17862828,2.1,1,76.134285
488,2014-01-10,77.118568,77.257141,75.872856,76.134285,68.042282,76244000,77.36734785714285,78.92081604761904,0.9136968348110298,1.4787620949601858,1.3842850000000055,-0.9842829999999907,4,1,76.645714,77.637146,77.148575,77.28286,80.145714,77.6569707,2.1,1,76.53286
489,2014-01-13,75.701431,77.5,75.697144,76.53286,68.398491,94623200,77.01224642857143,78.74646257142857,0.5910735546873765,1.535854499106586,1.8028560000000056,0.831429,0,1,76.134285,76.645714,77.637146,77.704285,79.01857,78.0635172,2.1,1,78.055717
490,2014-01-14,76.888573,78.104286,76.808571,78.055717,69.759499,83140400,77.12265457142858,78.65020428571428,0.7102202832732909,1.5114368396290796,1.2957150000000013,1.1671440000000075,1,1,76.53286,76.134285,76.645714,77.148575,77.28286,79.61683134,2.1,1,79.622856
491,2014-01-15,79.074287,80.028572,78.808571,79.622856,71.16008,97909700,77.39673614285714,78.67013623809524,1.1841554921863233,1.521833259359884,1.2200009999999963,0.5485690000000005,2,1,78.055717,76.53286,76.134285,77.637146,77.704285,81.21531312,2.1,1,79.178574
492,2014-01-16,79.271431,79.550003,78.811432,79.178574,70.763023,57319500,77.686736,78.64802738095239,1.3501856757728814,1.5103241703983197,0.7385710000000074,-0.0928570000000093,3,1,79.622856,78.055717,76.53286,76.645714,77.148575,80.76214548,2.1,1,77.238571
493,2014-01-17,78.78286,78.867142,77.128571,77.238571,69.02919,106684900,77.62979671428572,78.55061238095239,1.3609865464492417,1.533036870505016,1.7385710000000074,-1.5442890000000062,4,1,79.178574,79.622856,78.055717,76.134285,77.637146,78.78334242,2.1,1,78.438568
494,2014-01-21,77.284286,78.581429,77.202858,78.438568,70.101646,82131700,77.88591871428571,78.53904766666668,1.312771186558374,1.5329167265438106,1.3785709999999938,1.1542820000000091,1,1,77.238571,79.178574,79.622856,76.53286,76.645714,80.00733936,2.1,1,78.78714
495,2014-01-22,78.701431,79.612854,78.258568,78.78714,70.413162,94996300,78.264898,78.58700676190476,1.086186844987723,1.523708751151439,1.3542860000000019,0.08570899999999426,2,1,78.438568,77.238571,79.178574,78.055717,76.134285,80.3628828,2.1,1,79.454285
496,2014-01-23,78.562859,79.5,77.830002,79.454285,71.009415,100809800,78.68224442857142,78.63571428571429,0.8440231716391132,1.5347949825022333,1.6699980000000068,0.8914259999999956,3,1,78.78714,78.438568,77.238571,79.622856,76.53286,81.0433707,2.1,1,78.010002
497,2014-01-24,79.14286,79.374283,77.821426,78.010002,69.718643,107338700,78.67571371428572,78.472313,0.849835807474812,1.39768905678585,1.552857000000003,-1.1328579999999988,4,1,79.454285,78.78714,78.438568,79.178574,78.055717,79.57020204,2.1,1,78.64286
498,2014-01-27,78.581429,79.257141,77.964287,78.64286,70.284225,138719700,78.53571428571429,78.35551057142858,0.741634161289563,1.2635478670841511,1.2928540000000055,0.0614309999999989,0,1,78.010002,79.454285,78.78714,77.238571,79.622856,80.2157172,2.1,1,72.35714
499,2014-01-28,72.68,73.571426,71.724289,72.35714,64.666603,266380800,77.56122371428572,77.96503419047619,2.394932700876475,1.730063815599233,1.8471370000000036,-0.3228600000000057,1,1,78.64286,78.010002,79.454285,78.438568,79.178574,73.8042828,2.1,1,71.535713
500,2014-01-29,71.992859,72.48143,71.23143,71.535713,63.932476,125702500,76.74652971428573,77.56136071428571,3.315891188626066,2.1631344750694734,1.25,-0.4571459999999945,2,1,72.35714,78.64286,78.010002,78.78714,77.238571,72.96642726,2.1,1,71.397141
501,2014-01-30,71.791428,72.35714,70.957146,71.397141,63.808632,169625400,75.74061157142857,77.18897980952381,3.75589920733919,2.5092528418316897,1.3999940000000066,-0.3942869999999914,3,1,71.535713,72.35714,78.64286,79.454285,78.438568,72.82508382,2.1,1,71.514282
502,2014-01-31,70.739998,71.647141,70.507141,71.514282,63.91333,116199300,74.70163185714286,76.77795923809524,3.7785545602232395,2.700363110103898,1.1400000000000006,0.7742839999999944,4,1,71.397141,71.535713,72.35714,78.010002,78.78714,72.94456764,2.1,1,71.647141
503,2014-02-03,71.80143,72.53286,71.328575,71.647141,64.032051,100366000,73.58632557142857,76.42693880952382,3.2583148280178214,2.8684199097014984,1.2042849999999987,-0.15428899999999146,0,2,71.514282,71.397141,71.535713,78.64286,79.454285,73.08008382000001,2.1,0,72.684288
504,2014-02-04,72.264282,72.779999,71.822861,72.684288,64.958969,94170300,72.82550928571429,76.20795919047619,2.610637272206341,2.9734197149110693,0.9571380000000005,0.42000600000000077,1,2,71.647141,71.514282,71.397141,72.35714,78.010002,74.13797376,2.1,0,73.227142
505,2014-02-05,72.365715,73.611427,72.321426,73.227142,65.444122,82086200,72.05183528571429,75.9947619047619,0.7097301245836414,3.020896071365833,1.2900010000000037,0.8614270000000062,2,2,72.684288,71.647141,71.514282,71.535713,78.64286,74.69168484000001,2.1,0,73.215714
506,2014-02-06,72.865715,73.35714,72.544289,73.215714,65.825577,64441300,72.17448871428572,75.80748280952382,0.8345055169249606,3.0673403905363164,0.8128509999999949,0.34999900000001105,3,2,73.227142,72.684288,71.647141,71.397141,72.35714,74.68002828,2.1,0,74.239998
507,2014-02-07,74.482857,74.704285,73.91143,74.239998,66.746498,92570100,72.56081514285714,75.64571385714285,1.0795025225376524,3.0555795652606488,0.792855000000003,-0.24285899999999572,4,2,73.215714,73.227142,72.684288,71.514282,71.535713,75.72479796,2.1,0,75.57
508,2014-02-10,74.094284,75.998573,74.0,75.57,67.94223,86389800,73.15693785714286,75.59448938095238,1.4262698515874324,3.046981777177515,1.9985729999999933,1.4757159999999914,0,2,74.239998,73.215714,73.227142,71.647141,71.397141,77.08139999999999,2.1,0,76.565712
509,2014-02-11,75.80143,76.821426,75.64286,76.565712,68.83744,70564200,73.87857071428571,75.61503352380953,1.7069279991519202,3.0522531822943804,1.1785660000000036,0.7642820000000086,1,2,75.57,74.239998,73.215714,72.684288,71.514282,78.09702624,2.1,0,76.559998
510,2014-02-12,76.707146,77.080002,76.177139,76.559998,68.832306,77025200,74.58040742857143,75.61632580952381,1.645416333833356,3.052666925225707,0.9028629999999964,-0.1471480000000014,2,2,76.565712,75.57,74.239998,73.227142,71.647141,78.09119795999999,2.1,0,77.775711
511,2014-02-13,76.379997,77.835716,76.314285,77.775711,69.925316,76849500,75.30775357142856,75.6029921904762,1.7867959506403368,3.0420723911067538,1.5214310000000069,1.3957139999999981,3,2,76.559998,76.565712,75.57,73.215714,72.684288,79.33122522000001,2.1,0,77.71286
512,2014-02-14,77.495712,77.997147,77.315712,77.71286,69.868805,68231100,75.94857042857143,75.51204,1.71934616090695,2.942809945113879,0.6814349999999934,0.21714800000000878,4,2,77.775711,76.559998,76.565712,74.239998,73.227142,79.2671172,2.1,0,77.998573
513,2014-02-18,78.0,78.741432,77.944283,77.998573,70.125679,65062900,76.631836,75.45584947619048,1.3664400658972464,2.8798930307727546,0.7971490000000045,-0.0014270000000067284,1,2,77.71286,77.775711,76.559998,75.57,73.215714,79.55854446,2.1,0,76.767143
514,2014-02-19,77.821426,78.127144,76.335716,76.767143,69.018547,78442000,76.99285671428571,75.43340052380952,0.8744539243757897,2.86711081912853,1.7914279999999962,-1.054282999999998,2,2,77.998573,77.71286,77.775711,76.565712,74.239998,78.30248586,2.1,0,75.878571
515,2014-02-20,76.141426,76.714287,75.571426,75.878571,68.219681,76464500,77.03693828571429,75.31149590476191,0.7949347063578396,2.7862300579559713,1.1428609999999964,-0.26285500000000184,3,2,76.767143,77.998573,77.71286,76.559998,75.57,77.39614241999999,2.1,0,75.035713
516,2014-02-21,76.112854,76.367142,74.942856,75.035713,67.461868,69696200,76.818367,75.13285652380952,1.098480898597071,2.670087643261662,1.424285999999995,-1.0771409999999975,4,2,75.878571,76.767143,77.998573,77.775711,76.565712,76.53642726,2.1,0,75.364288
517,2014-02-24,74.735718,75.702858,74.631432,75.364288,67.757278,72227400,76.64755128571429,74.93809476190476,1.2304001278613315,2.481628516573409,1.0714260000000024,0.6285699999999963,0,2,75.035713,75.878571,76.767143,77.71286,76.559998,76.87157376,2.1,0,74.580002
518,2014-02-25,75.625717,75.652855,74.428574,74.580002,67.05217,57988000,76.19102142857143,74.77476142857142,1.3308134093182225,2.3801363920869996,1.2242810000000048,-1.0457150000000013,1,2,75.364288,75.035713,75.878571,77.998573,77.775711,76.07160203999999,2.1,0,73.907143
519,2014-02-26,74.80143,75.0,73.657143,73.907143,66.447235,69054300,75.64734757142857,74.54925109523809,1.3818722312469676,2.213860959486871,1.342856999999995,-0.8942869999999914,2,2,74.580002,75.364288,75.035713,76.767143,77.71286,75.38528586000001,2.1,0,75.381432
520,2014-02-27,73.877144,75.540001,73.721428,75.381432,67.77269,75470500,75.2734702857143,74.693265,0.9148210829359299,2.161888536247051,1.8185730000000007,1.5042880000000025,3,2,73.907143,74.580002,75.364288,75.878571,77.998573,76.88906064000001,2.1,0,75.177139
521,2014-02-28,75.582855,76.10714,74.58857,75.177139,67.589027,92992200,75.04632685714286,74.86666623809525,0.637501406783769,2.0384775262615724,1.5185699999999969,-0.4057159999999982,4,2,75.381432,73.907143,74.580002,75.035713,76.767143,76.68068178,2.1,0,75.394287
522,2014-03-03,74.774284,75.807144,74.687141,75.394287,67.784248,59695300,74.97714342857144,75.05700652380952,0.5527793082961978,1.8786667197829892,1.120002999999997,0.6200030000000112,0,3,75.177139,75.381432,73.907143,75.364288,75.878571,76.90217274000001,2.1,0,75.891426
523,2014-03-04,75.85714,76.091431,75.395714,75.891426,68.231224,64785000,75.09938814285715,75.26544195238095,0.6533587091085229,1.700305557914392,0.6957170000000019,0.03428599999999449,1,3,75.394287,75.177139,75.381432,74.580002,75.035713,77.40925451999999,2.1,0,76.05143
524,2014-03-05,75.845711,76.39286,75.589996,76.05143,68.375069,50015700,75.19755128571428,75.47517,0.744986058229318,1.4903481523015478,0.8028639999999996,0.20571900000000198,2,3,75.891426,75.394287,75.177139,73.907143,75.364288,77.5724586,2.1,0,75.821426
525,2014-03-06,76.112854,76.348572,75.442856,75.821426,68.168274,46372200,75.37489757142858,75.62455752380953,0.7208462579009368,1.3469404942928538,0.9057159999999982,-0.29142799999999625,3,3,76.05143,75.891426,75.394287,75.381432,74.580002,77.33785452000001,2.1,0,75.777145
526,2014-03-07,75.870003,75.997147,75.150002,75.777145,68.128456,55182400,75.64204071428571,75.74598623809524,0.3229182728370994,1.22985796053226,0.8471449999999976,-0.09285799999999256,4,3,75.821426,76.05143,75.891426,75.177139,73.907143,77.2926879,2.1,0,75.845711
527,2014-03-10,75.480003,76.190002,75.477142,75.845711,68.190117,44646000,75.70836628571429,75.8712241904762,0.3077954891743863,1.0846498064330756,0.7128600000000063,0.3657079999999979,0,3,75.777145,75.821426,76.05143,75.394287,75.381432,77.36262522,2.1,0,76.584282
528,2014-03-11,76.492859,76.96286,76.084282,76.584282,68.854141,69806100,75.90938671428572,75.98285676190477,0.358373594511991,1.0275008067163722,0.8785780000000045,0.09142300000000603,1,3,75.845711,75.777145,75.821426,75.891426,75.177139,78.11596764000001,2.1,0,76.658569
529,2014-03-12,76.358574,76.764282,76.0,76.658569,68.920921,49831600,76.08999842857143,76.03469338095238,0.3737628574535418,1.0330747006474794,0.7642819999999944,0.29999499999999557,2,3,76.584282,75.845711,75.777145,76.05143,75.394287,78.19174038,2.1,0,75.807144
530,2014-03-13,76.777145,77.094284,75.594284,75.807144,68.155441,64435700,76.07795814285714,75.9985710952381,0.38248156397491095,1.0268218803503377,1.5,-0.9700010000000105,3,3,76.658569,76.584282,75.845711,75.821426,75.891426,77.32328688,2.1,0,74.955711
531,2014-03-14,75.541428,75.841431,74.714287,74.955711,67.389977,59299800,75.92142685714285,75.92217647619047,0.5722722959279894,1.0425224600449798,1.1271440000000013,-0.5857170000000025,4,3,75.807144,76.658569,76.584282,75.777145,76.05143,76.45482521999999,2.1,0,75.248573
532,2014-03-17,75.385712,75.709999,75.121429,75.248573,67.653259,49886200,75.8395907142857,75.80183657142857,0.6272726076460864,0.9604972009304712,0.58856999999999,-0.13713900000000478,0,3,74.955711,75.807144,76.658569,75.845711,75.821426,76.75354446,2.1,0,75.914284
533,2014-03-18,75.128571,75.995712,75.028572,75.914284,68.25177,52411800,75.859182,75.71619009523809,0.6271387985905115,0.8560867258341048,0.9671400000000006,0.7857130000000012,1,3,75.248573,74.955711,75.807144,76.584282,75.777145,77.43256968,2.1,0,75.894287
534,2014-03-19,76.03714,76.605713,75.571426,75.894287,68.233803,56189000,75.86612142857143,75.61598599999999,0.6272336406378695,0.6807818428751734,1.034286999999992,-0.14285299999998813,2,3,75.914284,75.248573,74.955711,76.658569,75.845711,77.41217274,2.1,0,75.528572
535,2014-03-20,75.69857,76.095711,75.335716,75.528572,67.905006,52099600,75.7153057142857,75.55700642857143,0.5476464176109583,0.6276426823341791,0.7599949999999893,-0.16999800000000675,3,3,75.894287,75.914284,75.248573,75.807144,76.584282,77.03914344,2.1,0,76.124283
536,2014-03-21,75.989998,76.25,75.190002,76.124283,68.440552,93511600,75.63897914285714,75.568707,0.4155791476650601,0.6361694231036202,1.0599979999999931,0.13428500000000554,4,3,75.528572,75.894287,75.914284,74.955711,76.658569,77.64676866,2.1,0,77.027145
537,2014-03-24,76.917145,77.214287,76.437141,77.027145,69.252289,88925200,75.813265,75.6635370952381,0.6735889294917803,0.698152626845616,0.7771460000000019,0.10999999999999943,0,3,76.124283,75.528572,75.894287,75.248573,75.807144,78.56768790000001,2.1,0,77.855713
538,2014-03-25,77.35714,77.964287,77.084282,77.855713,69.997231,70573300,76.22755099999999,75.78217638095238,0.9089460028717617,0.8416901478999587,0.880004999999997,0.49857299999999327,1,3,77.027145,76.124283,75.528572,75.914284,74.955711,79.41282726,2.1,0,77.111427
539,2014-03-26,78.074287,78.428574,76.980003,77.111427,69.328056,74942000,76.49367299999999,75.90272042857143,0.845003889884868,0.8421811518822593,1.4485710000000012,-0.9628599999999921,2,3,77.855713,77.027145,76.124283,75.894287,75.248573,78.65365554,2.1,0,76.779999
540,2014-03-27,77.145714,77.35714,76.445717,76.779999,69.030113,55507900,76.61734657142858,76.03952309523808,0.8086423130355679,0.7273120344264474,0.9114229999999992,-0.36571499999999446,3,3,77.111427,77.855713,77.027145,75.528572,75.914284,78.31559898,2.1,0,76.694283
541,2014-03-28,76.902855,76.991432,76.321426,76.694283,68.953056,50141000,76.73163171428573,76.1020398095238,0.7433136121058225,0.7243344331459355,0.6700060000000008,-0.20857200000000375,4,3,76.779999,77.111427,77.855713,76.124283,75.894287,78.22816866,2.1,0,76.677139
542,2014-03-31,77.03286,77.258568,76.561432,76.677139,68.937645,42167300,76.89571271428572,76.17346838095239,0.5295044087787593,0.7021880850279135,0.6971360000000004,-0.3557210000000026,0,3,76.694283,76.779999,77.111427,77.027145,75.528572,78.21068178,2.1,0,77.378571
543,2014-04-01,76.822861,77.410004,76.681427,77.378571,69.56826,50190000,77.07489671428571,76.2679580952381,0.42730736254380913,0.7252246688059938,0.7285770000000014,0.5557099999999906,1,4,76.677139,76.694283,76.779999,77.855713,76.124283,78.92614241999999,2.1,1,77.507141
544,2014-04-02,77.482857,77.639999,77.18,77.507141,69.683846,45105200,77.14346757142857,76.34489690476191,0.45592226158910926,0.7677402903643954,0.45999899999999627,0.024284000000008632,2,4,77.378571,76.677139,76.694283,77.111427,77.027145,79.05728382000001,2.1,1,76.970001
545,2014-04-03,77.341431,77.5,76.805717,76.970001,69.200912,40586000,77.01693728571429,76.38863838095237,0.33113903427837643,0.7763039264084571,0.6942829999999987,-0.3714300000000037,3,4,77.507141,77.378571,76.677139,76.779999,77.855713,78.50940102,2.1,1,75.974289
546,2014-04-04,77.115715,77.14286,75.797142,75.974289,68.305725,68812800,76.85448899999999,76.39591757142857,0.508491131193307,0.7714207194728444,1.345718000000005,-1.1414259999999956,4,4,76.970001,77.507141,77.378571,76.694283,77.111427,77.49377478,2.1,1,74.781425
547,2014-04-07,75.431427,75.842857,74.555717,74.781425,67.233276,72462600,76.56897842857143,76.34850233333333,0.9374443064548129,0.8389962155995999,1.2871399999999937,-0.6500020000000006,0,4,75.974289,76.970001,77.507141,76.677139,76.779999,76.2770535,2.1,1,74.777145
548,2014-04-08,75.027145,75.160004,74.099998,74.777145,67.229416,60972100,76.29510157142856,76.29761823809524,1.1505590696268286,0.9011183253558201,1.0600060000000013,-0.25,1,4,74.781425,75.974289,76.970001,77.378571,76.694283,76.27268790000001,2.1,1,75.760002
549,2014-04-09,74.662857,75.784286,74.574287,75.760002,68.113075,51542400,76.16408200000001,76.2583668095238,1.1520223590159209,0.9059466227480661,1.2099989999999963,1.0971449999999976,2,4,74.777145,74.781425,75.974289,77.507141,76.677139,77.27520204,2.1,1,74.78286
550,2014-04-10,75.811432,76.034286,74.738571,74.78286,67.234543,59913000,75.79326614285715,76.16904733333334,1.113043348724468,0.9556203972209607,1.2957150000000013,-1.028571999999997,3,4,75.760002,74.777145,74.781425,76.970001,77.378571,76.2785172,2.1,1,74.230003
551,2014-04-11,74.14286,74.690002,73.877144,74.230003,66.737495,67929400,75.32510357142857,76.09394538095238,0.9491561385165389,1.0434241565003266,0.8128580000000056,0.08714299999999753,4,4,74.78286,75.760002,74.777145,75.974289,77.507141,75.71460306,2.1,1,74.525711
552,2014-04-14,74.557144,74.594284,73.887146,74.525711,67.003365,51418500,74.97591928571428,76.0734691904762,0.6435859857998372,1.070739375690518,0.7071380000000005,-0.03143299999999272,0,4,74.230003,74.78286,75.760002,74.781425,76.970001,76.01622522,2.1,1,73.994286
553,2014-04-15,74.324287,74.519997,73.047142,73.994286,66.525581,66622500,74.6930617142857,76.01374123809524,0.5615485298003878,1.1510275677274253,1.4728550000000098,-0.33000099999999577,1,4,74.525711,74.230003,74.78286,74.777145,75.974289,75.47417172,2.1,1,74.144287
554,2014-04-16,74.007141,74.441429,73.44857,74.144287,66.660431,53691400,74.602042,75.92945566666667,0.595451370248164,1.2213327030526968,0.9928589999999957,0.13714600000000132,2,4,73.994286,74.525711,74.230003,75.760002,74.781425,75.62717274,2.1,1,74.991432
555,2014-04-17,74.285713,75.394287,74.171425,74.991432,67.422073,71083600,74.63265442857143,75.88646257142857,0.6112524944723725,1.238404345600219,1.2228620000000063,0.705719000000002,3,4,74.144287,73.994286,74.525711,74.78286,74.777145,76.49126064000001,2.1,1,75.881432
556,2014-04-21,75.048569,76.019997,74.851425,75.881432,68.222229,45637200,74.65000157142858,75.90326542857143,0.6491281440686649,1.2356965050810476,1.1685719999999975,0.8328630000000032,0,4,74.991432,74.144287,73.994286,74.230003,75.760002,77.39906064,2.1,1,75.957146
557,2014-04-22,75.472855,75.975716,75.214287,75.957146,68.290314,50640800,74.81775671428571,75.89530652380952,0.8187578766999973,1.2347396724618172,0.7614290000000068,0.4842909999999989,1,4,75.881432,74.991432,74.144287,74.525711,74.78286,77.47628892,2.1,1,74.964287
558,2014-04-23,75.580002,75.875717,74.921425,74.964287,67.397652,98735000,74.92265442857142,75.79707519047618,0.7768717983777327,1.2221853971622565,0.9542919999999953,-0.6157149999999945,2,4,75.957146,75.881432,74.991432,73.994286,74.230003,76.46357274,2.1,1,81.110001
559,2014-04-24,81.172859,81.428574,80.104286,81.110001,72.923035,189977900,75.86326728571429,75.95204128571429,2.4342556845646826,1.633395690322739,1.3242879999999957,-0.06285800000000563,3,4,74.964287,75.957146,75.881432,74.144287,74.525711,82.73220102,2.1,1,81.705711
560,2014-04-25,80.647141,81.71286,80.565712,81.705711,73.458626,97568800,76.96489942857143,76.1708167142857,3.101061868887983,2.0507931772709327,1.1471480000000014,1.058569999999989,4,4,81.110001,74.964287,75.957146,74.991432,73.994286,83.33982522,2.1,1,84.870003
561,2014-04-28,81.828575,85.10714,81.792854,84.870003,76.303528,167371400,78.49714457142856,76.556055,3.9958288678354097,2.7955608813149992,3.3142859999999956,3.0414279999999962,0,4,81.705711,81.110001,74.964287,75.881432,74.144287,86.56740306,2.1,1,84.618568
562,2014-04-29,84.82,85.139999,84.215714,84.618568,76.077469,84344400,79.87244971428571,76.9334019047619,4.237559135334974,3.3037707040649904,0.9242849999999976,-0.20143199999999695,1,4,84.870003,81.705711,81.110001,75.957146,74.991432,86.31093935999999,2.1,1,84.298569
563,2014-04-30,84.662857,85.632858,84.257141,84.298569,75.78978,114160200,81.07489785714286,77.29632714285714,4.108580114317065,3.672274660668849,1.3757169999999945,-0.36428800000000194,2,4,84.618568,84.870003,81.705711,74.964287,75.881432,85.98454038,2.1,1,84.497147
564,2014-05-01,84.571426,84.971428,83.765717,84.497147,75.96833,61012000,82.294898,77.63530695238094,3.568010323674002,3.9946464968394757,1.205711000000008,-0.0742790000000042,3,5,84.298569,84.618568,84.870003,81.110001,75.957146,86.18708993999999,2.1,0,84.654289
565,2014-05-02,84.620003,84.885712,84.244286,84.654289,76.109573,47878600,83.67918399999999,77.97564733333333,1.57052645993056,4.277623359382211,0.6414259999999956,0.0342860000000087,4,5,84.497147,84.298569,84.618568,81.705711,74.964287,86.34737478000001,2.1,0,85.851425
566,2014-05-05,84.305717,85.85714,84.285713,85.851425,77.185883,71766800,84.35653028571429,78.3985722857143,1.2718532349323184,4.600117420128506,1.571427,1.5457080000000047,0,5,84.654289,84.497147,84.298569,84.870003,81.110001,87.5684535,2.1,0,84.915718
567,2014-05-06,85.971428,86.344284,84.915718,84.915718,76.344643,93641100,84.81510271428571,78.82435461904763,0.5032380509954714,4.774989748095192,1.4285660000000036,-1.0557100000000048,1,5,85.851425,84.654289,84.497147,84.618568,81.705711,86.61403236,2.1,0,84.618568
568,2014-05-07,85.035713,85.327141,83.961426,84.618568,76.077469,70716100,84.77918342857143,79.29279,0.507620544429703,4.840610007318476,1.3657149999999945,-0.417145000000005,2,5,84.915718,85.851425,84.654289,84.298569,84.870003,86.31093935999999,2.1,0,83.998573
569,2014-05-08,84.035713,84.915718,83.771431,83.998573,75.941864,57574300,84.69061271428572,79.73190561904762,0.5880353770619683,4.828737804392474,1.1442869999999914,-0.037140000000007944,3,5,84.618568,84.915718,85.851425,84.497147,84.618568,85.67854446,2.1,0,83.648575
570,2014-05-09,83.505714,83.75,82.904289,83.648575,75.625427,72899400,84.59775642857143,80.10755195238096,0.7007736110381703,4.811107683420673,0.8457109999999943,0.14286099999999635,4,5,83.998573,84.618568,84.915718,84.654289,84.298569,85.3215465,2.1,0,84.690002
571,2014-05-12,83.927139,84.808571,83.914284,84.690002,76.566986,53302200,84.62530714285715,80.57932061904762,0.6999494766162263,4.74819843576882,0.8942870000000056,0.7628630000000101,0,5,83.648575,83.998573,84.618568,85.851425,84.497147,86.38380204,2.1,0,84.822861
572,2014-05-13,84.571426,84.934288,84.385712,84.822861,76.687088,39934300,84.64938885714287,81.08374242857141,0.704000910816166,4.600316836075482,0.5485759999999971,0.25143500000000074,1,5,84.690002,83.648575,83.998573,84.915718,84.654289,86.51931822,2.1,0,84.83857
573,2014-05-14,84.632858,85.342857,84.534286,84.83857,76.701286,41601000,84.50469528571429,81.57483095238095,0.4861496174650806,4.411829138894998,0.8085710000000006,0.20571200000000545,2,5,84.822861,84.690002,83.648575,84.618568,85.851425,86.53534140000001,2.1,0,84.117142
574,2014-05-15,84.957146,85.228569,84.005714,84.117142,76.049042,57711500,84.390613,82.05687171428572,0.46694096800012463,4.0829142869092285,1.2228549999999956,-0.8400039999999933,3,5,84.83857,84.822861,84.690002,83.998573,84.915718,85.79948484,2.1,0,85.358574
575,2014-05-16,84.089996,85.361427,83.628571,85.358574,77.17144,69064100,84.49632814285714,82.59088538095237,0.5937112627464791,3.7128657401512406,1.7328560000000124,1.268578000000005,4,5,84.117142,84.83857,84.822861,83.648575,84.618568,87.06574548,2.1,0,86.370003
576,2014-05-19,85.407143,86.761429,85.332855,86.370003,78.085861,79438800,84.83510385714285,83.1327220952381,0.8731621438762784,3.3620838095830017,1.4285740000000118,0.9628599999999921,0,5,85.358574,84.117142,84.83857,84.690002,83.998573,88.09740306,2.1,0,86.387146
577,2014-05-20,86.358574,86.628571,85.818573,86.387146,78.101318,58709000,85.22632828571429,83.63299419047618,0.8664160842983966,2.9902048609170904,0.8099979999999931,0.028571999999996933,1,5,86.370003,85.358574,84.117142,84.822861,83.648575,88.11488892,2.1,0,86.615715
578,2014-05-21,86.261429,86.671425,86.008568,86.615715,78.307983,49214900,85.50143014285713,84.1405450952381,0.9675607923404532,2.4838952660082314,0.6628570000000025,0.35428599999998767,2,5,86.387146,86.370003,85.358574,84.83857,84.690002,88.3480293,2.1,0,86.752853
579,2014-05-22,86.657143,87.121429,86.300003,86.752853,78.431961,50190000,85.77714328571429,84.70190538095238,1.0157527788935004,1.4035227292585182,0.8214260000000024,0.09570999999999685,3,5,86.615715,86.387146,86.370003,84.117142,84.822861,88.48791006,2.1,0,87.732857
580,2014-05-23,86.75,87.818573,86.638573,87.732857,79.317978,58052400,86.19061285714285,85.01727947619048,1.1501970092905986,1.2960272845723453,1.1800000000000068,0.9828569999999957,4,5,86.752853,86.615715,86.387146,85.358574,84.83857,89.48751414,2.1,0,89.375717
581,2014-05-27,87.982857,89.408569,87.947144,89.375717,80.803261,87216500,86.94183785714286,85.38251785714286,1.280166197682652,1.3932308809066911,1.4614250000000055,1.3928599999999989,1,5,87.732857,86.752853,86.615715,86.370003,84.117142,91.16323134,2.1,0,89.144287
582,2014-05-28,89.431427,89.975716,89.111427,89.144287,80.594025,78870400,87.482654,85.58605519047619,1.2993354740692322,1.6099705740840997,0.8642889999999994,-0.28713999999999373,2,5,89.375717,87.732857,86.752853,86.387146,85.358574,90.92717274,2.1,0,90.76857
583,2014-05-29,89.692856,90.98143,89.681427,90.76857,82.062523,94118500,88.11102071428571,85.87891242857143,1.6795324082884506,1.9488645498794286,1.3000030000000038,1.0757139999999907,3,5,89.144287,89.375717,87.732857,86.615715,86.370003,92.5839414,2.1,0,90.428574
584,2014-05-30,91.139999,92.024284,89.842857,90.428574,81.755142,141005200,88.68836757142856,86.17081742857143,1.6828041136918386,2.1491162908079016,2.1814269999999993,-0.7114250000000055,4,5,90.76857,89.144287,89.375717,86.752853,86.387146,92.23714548,2.1,0,89.807144
